close_time_jst,open_time_jst,open,high,low,close,volume,open_time_utc,close_time_utc,timestamp_ms
2025-10-01 04:00:00+09:00,2025-10-01 03:00:00+09:00,420.56,425.1,420.49,424.15,70214.3,2025-09-30 18:00:00+00:00,2025-09-30 19:00:00+00:00,1759258800000
2025-10-01 05:00:00+09:00,2025-10-01 04:00:00+09:00,424.16,425.8,423.65,425.66,27525.3,2025-09-30 19:00:00+00:00,2025-09-30 20:00:00+00:00,1759262400000
2025-10-01 06:00:00+09:00,2025-10-01 05:00:00+09:00,425.56,426.31,422.44,422.44,67479.1,2025-09-30 20:00:00+00:00,2025-09-30 21:00:00+00:00,1759266000000
2025-10-01 07:00:00+09:00,2025-10-01 06:00:00+09:00,422.52,424.04,420.73,421.07,69294.7,2025-09-30 21:00:00+00:00,2025-09-30 22:00:00+00:00,1759269600000
2025-10-01 08:00:00+09:00,2025-10-01 07:00:00+09:00,421.04,421.97,419.97,421.77,30312.4,2025-09-30 22:00:00+00:00,2025-09-30 23:00:00+00:00,1759273200000
2025-10-01 09:00:00+09:00,2025-10-01 08:00:00+09:00,421.88,423.1,419.84,421.16,100507.9,2025-09-30 23:00:00+00:00,2025-10-01 00:00:00+00:00,1759276800000
2025-10-01 10:00:00+09:00,2025-10-01 09:00:00+09:00,421.2,423.88,420.89,423.67,88343.8,2025-10-01 00:00:00+00:00,2025-10-01 01:00:00+00:00,1759280400000
2025-10-01 11:00:00+09:00,2025-10-01 10:00:00+09:00,423.48,423.48,421.33,421.54,91208.1,2025-10-01 01:00:00+00:00,2025-10-01 02:00:00+00:00,1759284000000
2025-10-01 12:00:00+09:00,2025-10-01 11:00:00+09:00,421.6,421.64,417.63,418.16,127024.4,2025-10-01 02:00:00+00:00,2025-10-01 03:00:00+00:00,1759287600000
2025-10-01 13:00:00+09:00,2025-10-01 12:00:00+09:00,418.12,421.76,417.92,419.55,196059.4,2025-10-01 03:00:00+00:00,2025-10-01 04:00:00+00:00,1759291200000
2025-10-01 14:00:00+09:00,2025-10-01 13:00:00+09:00,419.58,421.98,419.21,420.8,95573.9,2025-10-01 04:00:00+00:00,2025-10-01 05:00:00+00:00,1759294800000
2025-10-01 15:00:00+09:00,2025-10-01 14:00:00+09:00,420.81,421.12,417.85,418.1,141488.8,2025-10-01 05:00:00+00:00,2025-10-01 06:00:00+00:00,1759298400000
2025-10-01 16:00:00+09:00,2025-10-01 15:00:00+09:00,418.09,421.66,418.01,421.19,194657.5,2025-10-01 06:00:00+00:00,2025-10-01 07:00:00+00:00,1759302000000
2025-10-01 17:00:00+09:00,2025-10-01 16:00:00+09:00,421.22,429.99,420.9,429.6,306509.6,2025-10-01 07:00:00+00:00,2025-10-01 08:00:00+00:00,1759305600000
2025-10-01 18:00:00+09:00,2025-10-01 17:00:00+09:00,429.6,434.64,428.4,433.53,217443.1,2025-10-01 08:00:00+00:00,2025-10-01 09:00:00+00:00,1759309200000
2025-10-01 19:00:00+09:00,2025-10-01 18:00:00+09:00,433.47,433.49,430.21,431.48,165835.3,2025-10-01 09:00:00+00:00,2025-10-01 10:00:00+00:00,1759312800000
2025-10-01 20:00:00+09:00,2025-10-01 19:00:00+09:00,431.56,433.52,431.56,433.24,105736.7,2025-10-01 10:00:00+00:00,2025-10-01 11:00:00+00:00,1759316400000
2025-10-01 21:00:00+09:00,2025-10-01 20:00:00+09:00,433.22,433.23,430.49,431.62,111318.1,2025-10-01 11:00:00+00:00,2025-10-01 12:00:00+00:00,1759320000000
2025-10-01 22:00:00+09:00,2025-10-01 21:00:00+09:00,431.64,434.2,431.01,431.6,132436.3,2025-10-01 12:00:00+00:00,2025-10-01 13:00:00+00:00,1759323600000
2025-10-01 23:00:00+09:00,2025-10-01 22:00:00+09:00,431.55,434.67,430.6,432.57,124513.3,2025-10-01 13:00:00+00:00,2025-10-01 14:00:00+00:00,1759327200000
2025-10-02 00:00:00+09:00,2025-10-01 23:00:00+09:00,432.8,433.91,431.7,433.23,61324.9,2025-10-01 14:00:00+00:00,2025-10-01 15:00:00+00:00,1759330800000
2025-10-02 01:00:00+09:00,2025-10-02 00:00:00+09:00,433.28,434.47,432.48,433.04,64619.7,2025-10-01 15:00:00+00:00,2025-10-01 16:00:00+00:00,1759334400000
2025-10-02 02:00:00+09:00,2025-10-02 01:00:00+09:00,432.92,433.8,430.16,430.24,57194.7,2025-10-01 16:00:00+00:00,2025-10-01 17:00:00+00:00,1759338000000
2025-10-02 03:00:00+09:00,2025-10-02 02:00:00+09:00,430.26,433.1,430.26,432.29,21760.2,2025-10-01 17:00:00+00:00,2025-10-01 18:00:00+00:00,1759341600000
2025-10-02 04:00:00+09:00,2025-10-02 03:00:00+09:00,432.23,436.05,432.23,434.84,112648.0,2025-10-01 18:00:00+00:00,2025-10-01 19:00:00+00:00,1759345200000
2025-10-02 05:00:00+09:00,2025-10-02 04:00:00+09:00,434.91,435.16,432.72,433.64,94048.2,2025-10-01 19:00:00+00:00,2025-10-01 20:00:00+00:00,1759348800000
2025-10-02 06:00:00+09:00,2025-10-02 05:00:00+09:00,433.68,433.75,430.8,430.96,50042.0,2025-10-01 20:00:00+00:00,2025-10-01 21:00:00+00:00,1759352400000
2025-10-02 07:00:00+09:00,2025-10-02 06:00:00+09:00,430.99,432.56,430.99,431.27,27605.6,2025-10-01 21:00:00+00:00,2025-10-01 22:00:00+00:00,1759356000000
2025-10-02 08:00:00+09:00,2025-10-02 07:00:00+09:00,431.25,434.11,431.08,433.92,44393.3,2025-10-01 22:00:00+00:00,2025-10-01 23:00:00+00:00,1759359600000
