close_time_jst,open_time_jst,open,high,low,close,volume,open_time_utc,close_time_utc,timestamp_ms
2025-09-24 22:00:00+09:00,2025-09-24 21:00:00+09:00,428.66,430.2,428.38,428.92,71529.7,2025-09-24 12:00:00+00:00,2025-09-24 13:00:00+00:00,1758718800000
2025-09-24 23:00:00+09:00,2025-09-24 22:00:00+09:00,428.96,435.96,428.96,435.28,151496.8,2025-09-24 13:00:00+00:00,2025-09-24 14:00:00+00:00,1758722400000
2025-09-25 00:00:00+09:00,2025-09-24 23:00:00+09:00,435.25,439.82,433.85,438.43,185058.4,2025-09-24 14:00:00+00:00,2025-09-24 15:00:00+00:00,1758726000000
2025-09-25 01:00:00+09:00,2025-09-25 00:00:00+09:00,438.09,440.13,436.75,439.19,138563.1,2025-09-24 15:00:00+00:00,2025-09-24 16:00:00+00:00,1758729600000
2025-09-25 02:00:00+09:00,2025-09-25 01:00:00+09:00,439.28,440.57,437.57,438.79,117491.8,2025-09-24 16:00:00+00:00,2025-09-24 17:00:00+00:00,1758733200000
2025-09-25 03:00:00+09:00,2025-09-25 02:00:00+09:00,438.79,440.67,438.36,440.18,74322.2,2025-09-24 17:00:00+00:00,2025-09-24 18:00:00+00:00,1758736800000
2025-09-25 04:00:00+09:00,2025-09-25 03:00:00+09:00,440.08,446.66,439.66,443.86,146607.7,2025-09-24 18:00:00+00:00,2025-09-24 19:00:00+00:00,1758740400000
2025-09-25 05:00:00+09:00,2025-09-25 04:00:00+09:00,443.98,444.21,440.16,442.69,126946.1,2025-09-24 19:00:00+00:00,2025-09-24 20:00:00+00:00,1758744000000
2025-09-25 06:00:00+09:00,2025-09-25 05:00:00+09:00,442.72,443.56,438.48,438.72,74192.5,2025-09-24 20:00:00+00:00,2025-09-24 21:00:00+00:00,1758747600000
2025-09-25 07:00:00+09:00,2025-09-25 06:00:00+09:00,438.7,441.15,437.71,438.51,125930.7,2025-09-24 21:00:00+00:00,2025-09-24 22:00:00+00:00,1758751200000
2025-09-25 08:00:00+09:00,2025-09-25 07:00:00+09:00,438.43,439.21,435.58,435.93,72524.7,2025-09-24 22:00:00+00:00,2025-09-24 23:00:00+00:00,1758754800000
2025-09-25 09:00:00+09:00,2025-09-25 08:00:00+09:00,435.96,438.52,433.64,433.92,144135.3,2025-09-24 23:00:00+00:00,2025-09-25 00:00:00+00:00,1758758400000
2025-09-25 10:00:00+09:00,2025-09-25 09:00:00+09:00,433.82,434.47,431.21,431.72,170840.2,2025-09-25 00:00:00+00:00,2025-09-25 01:00:00+00:00,1758762000000
2025-09-25 11:00:00+09:00,2025-09-25 10:00:00+09:00,431.84,434.79,430.55,433.2,109008.8,2025-09-25 01:00:00+00:00,2025-09-25 02:00:00+00:00,1758765600000
2025-09-25 12:00:00+09:00,2025-09-25 11:00:00+09:00,433.16,433.16,427.78,428.3,137602.3,2025-09-25 02:00:00+00:00,2025-09-25 03:00:00+00:00,1758769200000
2025-09-25 13:00:00+09:00,2025-09-25 12:00:00+09:00,428.24,428.91,422.41,424.26,226267.6,2025-09-25 03:00:00+00:00,2025-09-25 04:00:00+00:00,1758772800000
2025-09-25 14:00:00+09:00,2025-09-25 13:00:00+09:00,424.2,427.6,422.79,427.5,159024.4,2025-09-25 04:00:00+00:00,2025-09-25 05:00:00+00:00,1758776400000
2025-09-25 15:00:00+09:00,2025-09-25 14:00:00+09:00,427.4,427.4,424.38,424.64,115868.1,2025-09-25 05:00:00+00:00,2025-09-25 06:00:00+00:00,1758780000000
2025-09-25 16:00:00+09:00,2025-09-25 15:00:00+09:00,424.68,426.08,423.6,424.2,104602.6,2025-09-25 06:00:00+00:00,2025-09-25 07:00:00+00:00,1758783600000
2025-09-25 17:00:00+09:00,2025-09-25 16:00:00+09:00,424.23,426.36,421.9,422.5,135876.5,2025-09-25 07:00:00+00:00,2025-09-25 08:00:00+00:00,1758787200000
2025-09-25 18:00:00+09:00,2025-09-25 17:00:00+09:00,422.48,424.82,421.51,421.8,118944.2,2025-09-25 08:00:00+00:00,2025-09-25 09:00:00+00:00,1758790800000
2025-09-25 19:00:00+09:00,2025-09-25 18:00:00+09:00,421.84,423.24,420.45,420.48,55291.6,2025-09-25 09:00:00+00:00,2025-09-25 10:00:00+00:00,1758794400000
2025-09-25 20:00:00+09:00,2025-09-25 19:00:00+09:00,420.56,421.31,419.13,420.12,112707.6,2025-09-25 10:00:00+00:00,2025-09-25 11:00:00+00:00,1758798000000
2025-09-25 21:00:00+09:00,2025-09-25 20:00:00+09:00,420.1,425.2,416.34,423.27,213617.1,2025-09-25 11:00:00+00:00,2025-09-25 12:00:00+00:00,1758801600000
2025-09-25 22:00:00+09:00,2025-09-25 21:00:00+09:00,423.39,427.28,420.01,423.29,206144.9,2025-09-25 12:00:00+00:00,2025-09-25 13:00:00+00:00,1758805200000
2025-09-25 23:00:00+09:00,2025-09-25 22:00:00+09:00,423.4,428.37,423.4,425.56,130415.1,2025-09-25 13:00:00+00:00,2025-09-25 14:00:00+00:00,1758808800000
2025-09-26 00:00:00+09:00,2025-09-25 23:00:00+09:00,425.64,425.87,423.36,424.84,105384.9,2025-09-25 14:00:00+00:00,2025-09-25 15:00:00+00:00,1758812400000
2025-09-26 01:00:00+09:00,2025-09-26 00:00:00+09:00,424.88,425.82,418.81,419.27,91847.0,2025-09-25 15:00:00+00:00,2025-09-25 16:00:00+00:00,1758816000000
2025-09-26 02:00:00+09:00,2025-09-26 01:00:00+09:00,419.2,419.48,409.57,410.96,246645.5,2025-09-25 16:00:00+00:00,2025-09-25 17:00:00+00:00,1758819600000
2025-09-26 03:00:00+09:00,2025-09-26 02:00:00+09:00,411.05,420.76,410.8,420.65,219120.8,2025-09-25 17:00:00+00:00,2025-09-25 18:00:00+00:00,1758823200000
2025-09-26 04:00:00+09:00,2025-09-26 03:00:00+09:00,420.75,422.47,412.68,414.56,95975.7,2025-09-25 18:00:00+00:00,2025-09-25 19:00:00+00:00,1758826800000
2025-09-26 05:00:00+09:00,2025-09-26 04:00:00+09:00,414.63,416.08,412.36,412.8,46413.1,2025-09-25 19:00:00+00:00,2025-09-25 20:00:00+00:00,1758830400000
2025-09-26 06:00:00+09:00,2025-09-26 05:00:00+09:00,412.96,414.96,410.47,413.97,118174.2,2025-09-25 20:00:00+00:00,2025-09-25 21:00:00+00:00,1758834000000
2025-09-26 07:00:00+09:00,2025-09-26 06:00:00+09:00,413.89,415.39,412.2,413.44,60067.3,2025-09-25 21:00:00+00:00,2025-09-25 22:00:00+00:00,1758837600000
2025-09-26 08:00:00+09:00,2025-09-26 07:00:00+09:00,413.56,414.88,410.51,411.96,80848.4,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,1758841200000
2025-09-26 09:00:00+09:00,2025-09-26 08:00:00+09:00,411.95,415.72,411.09,415.22,79371.6,2025-09-25 23:00:00+00:00,2025-09-26 00:00:00+00:00,1758844800000
2025-09-26 10:00:00+09:00,2025-09-26 09:00:00+09:00,415.22,416.52,413.79,415.8,92680.0,2025-09-26 00:00:00+00:00,2025-09-26 01:00:00+00:00,1758848400000
2025-09-26 11:00:00+09:00,2025-09-26 10:00:00+09:00,415.73,417.31,412.95,414.52,85398.2,2025-09-26 01:00:00+00:00,2025-09-26 02:00:00+00:00,1758852000000
2025-09-26 12:00:00+09:00,2025-09-26 11:00:00+09:00,414.45,415.03,412.39,414.6,129541.3,2025-09-26 02:00:00+00:00,2025-09-26 03:00:00+00:00,1758855600000
2025-09-26 13:00:00+09:00,2025-09-26 12:00:00+09:00,414.72,415.17,413.67,414.88,41944.2,2025-09-26 03:00:00+00:00,2025-09-26 04:00:00+00:00,1758859200000
2025-09-26 14:00:00+09:00,2025-09-26 13:00:00+09:00,414.92,416.6,413.31,413.62,134258.4,2025-09-26 04:00:00+00:00,2025-09-26 05:00:00+00:00,1758862800000
2025-09-26 15:00:00+09:00,2025-09-26 14:00:00+09:00,413.86,416.43,411.53,413.84,153385.9,2025-09-26 05:00:00+00:00,2025-09-26 06:00:00+00:00,1758866400000
2025-09-26 16:00:00+09:00,2025-09-26 15:00:00+09:00,414.03,416.0,411.76,413.93,146653.7,2025-09-26 06:00:00+00:00,2025-09-26 07:00:00+00:00,1758870000000
2025-09-26 17:00:00+09:00,2025-09-26 16:00:00+09:00,413.97,415.89,413.63,413.97,149111.4,2025-09-26 07:00:00+00:00,2025-09-26 08:00:00+00:00,1758873600000
2025-09-26 18:00:00+09:00,2025-09-26 17:00:00+09:00,414.07,415.01,411.53,412.6,100839.4,2025-09-26 08:00:00+00:00,2025-09-26 09:00:00+00:00,1758877200000
2025-09-26 19:00:00+09:00,2025-09-26 18:00:00+09:00,412.64,412.64,407.28,407.28,180982.2,2025-09-26 09:00:00+00:00,2025-09-26 10:00:00+00:00,1758880800000
2025-09-26 20:00:00+09:00,2025-09-26 19:00:00+09:00,407.23,410.31,405.52,409.64,124794.0,2025-09-26 10:00:00+00:00,2025-09-26 11:00:00+00:00,1758884400000
2025-09-26 21:00:00+09:00,2025-09-26 20:00:00+09:00,409.52,416.57,406.48,413.17,219023.4,2025-09-26 11:00:00+00:00,2025-09-26 12:00:00+00:00,1758888000000
2025-09-26 22:00:00+09:00,2025-09-26 21:00:00+09:00,413.12,415.15,410.2,414.32,155828.5,2025-09-26 12:00:00+00:00,2025-09-26 13:00:00+00:00,1758891600000
2025-09-26 23:00:00+09:00,2025-09-26 22:00:00+09:00,414.41,414.44,404.93,405.75,91984.0,2025-09-26 13:00:00+00:00,2025-09-26 14:00:00+00:00,1758895200000
2025-09-27 00:00:00+09:00,2025-09-26 23:00:00+09:00,405.93,411.81,405.65,410.07,80090.8,2025-09-26 14:00:00+00:00,2025-09-26 15:00:00+00:00,1758898800000
2025-09-27 01:00:00+09:00,2025-09-27 00:00:00+09:00,410.04,414.55,409.67,414.55,38957.4,2025-09-26 15:00:00+00:00,2025-09-26 16:00:00+00:00,1758902400000
2025-09-27 02:00:00+09:00,2025-09-27 01:00:00+09:00,414.46,419.2,414.44,418.92,131473.9,2025-09-26 16:00:00+00:00,2025-09-26 17:00:00+00:00,1758906000000
2025-09-27 03:00:00+09:00,2025-09-27 02:00:00+09:00,418.89,421.12,418.6,419.96,105875.9,2025-09-26 17:00:00+00:00,2025-09-26 18:00:00+00:00,1758909600000
2025-09-27 04:00:00+09:00,2025-09-27 03:00:00+09:00,420.0,420.48,415.66,418.73,133533.6,2025-09-26 18:00:00+00:00,2025-09-26 19:00:00+00:00,1758913200000
2025-09-27 05:00:00+09:00,2025-09-27 04:00:00+09:00,418.72,419.34,416.49,416.72,45614.5,2025-09-26 19:00:00+00:00,2025-09-26 20:00:00+00:00,1758916800000
2025-09-27 06:00:00+09:00,2025-09-27 05:00:00+09:00,416.68,418.12,415.36,417.79,59954.1,2025-09-26 20:00:00+00:00,2025-09-26 21:00:00+00:00,1758920400000
2025-09-27 07:00:00+09:00,2025-09-27 06:00:00+09:00,417.84,418.76,417.18,417.18,42699.6,2025-09-26 21:00:00+00:00,2025-09-26 22:00:00+00:00,1758924000000
2025-09-27 08:00:00+09:00,2025-09-27 07:00:00+09:00,417.16,418.04,416.32,417.25,31406.9,2025-09-26 22:00:00+00:00,2025-09-26 23:00:00+00:00,1758927600000
2025-09-27 09:00:00+09:00,2025-09-27 08:00:00+09:00,417.24,417.24,415.73,416.82,53304.1,2025-09-26 23:00:00+00:00,2025-09-27 00:00:00+00:00,1758931200000
2025-09-27 10:00:00+09:00,2025-09-27 09:00:00+09:00,416.92,417.28,415.12,415.68,135935.3,2025-09-27 00:00:00+00:00,2025-09-27 01:00:00+00:00,1758934800000
2025-09-27 11:00:00+09:00,2025-09-27 10:00:00+09:00,415.72,417.28,415.35,416.48,28051.2,2025-09-27 01:00:00+00:00,2025-09-27 02:00:00+00:00,1758938400000
2025-09-27 12:00:00+09:00,2025-09-27 11:00:00+09:00,416.45,418.27,416.36,417.28,39363.9,2025-09-27 02:00:00+00:00,2025-09-27 03:00:00+00:00,1758942000000
2025-09-27 13:00:00+09:00,2025-09-27 12:00:00+09:00,417.34,418.22,416.76,417.32,38499.5,2025-09-27 03:00:00+00:00,2025-09-27 04:00:00+00:00,1758945600000
2025-09-27 14:00:00+09:00,2025-09-27 13:00:00+09:00,417.28,418.4,416.3,418.2,19121.2,2025-09-27 04:00:00+00:00,2025-09-27 05:00:00+00:00,1758949200000
2025-09-27 15:00:00+09:00,2025-09-27 14:00:00+09:00,418.12,419.28,417.8,419.28,20953.6,2025-09-27 05:00:00+00:00,2025-09-27 06:00:00+00:00,1758952800000
2025-09-27 16:00:00+09:00,2025-09-27 15:00:00+09:00,419.32,420.0,416.78,416.79,41173.6,2025-09-27 06:00:00+00:00,2025-09-27 07:00:00+00:00,1758956400000
2025-09-27 17:00:00+09:00,2025-09-27 16:00:00+09:00,416.87,416.92,414.95,415.08,43128.9,2025-09-27 07:00:00+00:00,2025-09-27 08:00:00+00:00,1758960000000
2025-09-27 18:00:00+09:00,2025-09-27 17:00:00+09:00,415.1,417.07,414.07,416.74,31636.4,2025-09-27 08:00:00+00:00,2025-09-27 09:00:00+00:00,1758963600000
2025-09-27 19:00:00+09:00,2025-09-27 18:00:00+09:00,416.8,418.64,416.52,418.0,40235.9,2025-09-27 09:00:00+00:00,2025-09-27 10:00:00+00:00,1758967200000
2025-09-27 20:00:00+09:00,2025-09-27 19:00:00+09:00,417.96,417.96,416.07,416.3,24945.2,2025-09-27 10:00:00+00:00,2025-09-27 11:00:00+00:00,1758970800000
2025-09-27 21:00:00+09:00,2025-09-27 20:00:00+09:00,416.29,417.83,415.88,417.44,21982.4,2025-09-27 11:00:00+00:00,2025-09-27 12:00:00+00:00,1758974400000
2025-09-27 22:00:00+09:00,2025-09-27 21:00:00+09:00,417.36,417.67,416.84,416.9,15562.1,2025-09-27 12:00:00+00:00,2025-09-27 13:00:00+00:00,1758978000000
2025-09-27 23:00:00+09:00,2025-09-27 22:00:00+09:00,416.95,417.55,416.8,417.12,15188.7,2025-09-27 13:00:00+00:00,2025-09-27 14:00:00+00:00,1758981600000
2025-09-28 00:00:00+09:00,2025-09-27 23:00:00+09:00,417.15,417.3,415.8,417.17,14947.0,2025-09-27 14:00:00+00:00,2025-09-27 15:00:00+00:00,1758985200000
2025-09-28 01:00:00+09:00,2025-09-28 00:00:00+09:00,417.2,417.26,415.89,416.05,18366.0,2025-09-27 15:00:00+00:00,2025-09-27 16:00:00+00:00,1758988800000
2025-09-28 02:00:00+09:00,2025-09-28 01:00:00+09:00,416.08,417.12,414.18,417.12,36590.4,2025-09-27 16:00:00+00:00,2025-09-27 17:00:00+00:00,1758992400000
2025-09-28 03:00:00+09:00,2025-09-28 02:00:00+09:00,417.04,417.95,416.89,417.89,12182.8,2025-09-27 17:00:00+00:00,2025-09-27 18:00:00+00:00,1758996000000
2025-09-28 04:00:00+09:00,2025-09-28 03:00:00+09:00,417.92,418.58,417.61,418.03,32043.5,2025-09-27 18:00:00+00:00,2025-09-27 19:00:00+00:00,1758999600000
2025-09-28 05:00:00+09:00,2025-09-28 04:00:00+09:00,418.03,419.16,417.8,419.09,13399.4,2025-09-27 19:00:00+00:00,2025-09-27 20:00:00+00:00,1759003200000
2025-09-28 06:00:00+09:00,2025-09-28 05:00:00+09:00,419.2,419.34,417.72,419.16,24592.9,2025-09-27 20:00:00+00:00,2025-09-27 21:00:00+00:00,1759006800000
2025-09-28 07:00:00+09:00,2025-09-28 06:00:00+09:00,419.16,423.42,419.04,422.03,76464.6,2025-09-27 21:00:00+00:00,2025-09-27 22:00:00+00:00,1759010400000
2025-09-28 08:00:00+09:00,2025-09-28 07:00:00+09:00,422.16,422.99,419.86,419.86,49430.5,2025-09-27 22:00:00+00:00,2025-09-27 23:00:00+00:00,1759014000000
2025-09-28 09:00:00+09:00,2025-09-28 08:00:00+09:00,419.96,421.39,418.1,419.36,81673.4,2025-09-27 23:00:00+00:00,2025-09-28 00:00:00+00:00,1759017600000
2025-09-28 10:00:00+09:00,2025-09-28 09:00:00+09:00,419.28,419.63,417.56,417.84,60670.9,2025-09-28 00:00:00+00:00,2025-09-28 01:00:00+00:00,1759021200000
2025-09-28 11:00:00+09:00,2025-09-28 10:00:00+09:00,417.8,418.47,416.78,417.65,36656.7,2025-09-28 01:00:00+00:00,2025-09-28 02:00:00+00:00,1759024800000
2025-09-28 12:00:00+09:00,2025-09-28 11:00:00+09:00,417.66,418.23,416.29,417.13,36446.3,2025-09-28 02:00:00+00:00,2025-09-28 03:00:00+00:00,1759028400000
2025-09-28 13:00:00+09:00,2025-09-28 12:00:00+09:00,417.04,418.03,416.57,417.93,12762.5,2025-09-28 03:00:00+00:00,2025-09-28 04:00:00+00:00,1759032000000
2025-09-28 14:00:00+09:00,2025-09-28 13:00:00+09:00,418.0,418.87,417.04,417.06,45309.8,2025-09-28 04:00:00+00:00,2025-09-28 05:00:00+00:00,1759035600000
2025-09-28 15:00:00+09:00,2025-09-28 14:00:00+09:00,417.04,418.24,416.15,418.15,80261.0,2025-09-28 05:00:00+00:00,2025-09-28 06:00:00+00:00,1759039200000
2025-09-28 16:00:00+09:00,2025-09-28 15:00:00+09:00,418.11,418.25,417.22,417.84,22406.7,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,1759042800000
2025-09-28 17:00:00+09:00,2025-09-28 16:00:00+09:00,417.87,418.68,416.87,417.81,40872.5,2025-09-28 07:00:00+00:00,2025-09-28 08:00:00+00:00,1759046400000
